artist_uri,genre
spotify:artist:6kx1NiHogZzkSU7lHMc3Ow,gaming edm
spotify:artist:6kx1NiHogZzkSU7lHMc3Ow,melodic dubstep
spotify:artist:6kx1NiHogZzkSU7lHMc3Ow,pop edm
spotify:artist:7wPLh7i6LaybvHu7kll7cc,""
spotify:artist:7rkW85dBwwrJtlHRDkJDAC,canadian hip hop
spotify:artist:7rkW85dBwwrJtlHRDkJDAC,canadian trap
spotify:artist:7rkW85dBwwrJtlHRDkJDAC,hip hop
spotify:artist:7rkW85dBwwrJtlHRDkJDAC,melodic rap
spotify:artist:7rkW85dBwwrJtlHRDkJDAC,rap
spotify:artist:7rkW85dBwwrJtlHRDkJDAC,toronto rap
spotify:artist:7rkW85dBwwrJtlHRDkJDAC,trap
spotify:artist:5Il27M5JXuQLgwDgVrQMgo,disco house
spotify:artist:5Il27M5JXuQLgwDgVrQMgo,shibuya-kei
spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,alternative dance
spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,australian dance
spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,australian indie
spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,dance-punk
spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,electronica
spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,electropop
spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,indietronica
spotify:artist:1zTAQ6zkGz2L2i6lfR30EX,new rave
spotify:artist:7MfqTaqzU4P7AqqnFj3rYk,""
spotify:artist:5Ihz4MjauQk3NL6GOtovzp,""
spotify:artist:3rWZHrfrsPBxVy692yAIxF,afrofuturism
spotify:artist:3rWZHrfrsPBxVy692yAIxF,pop
spotify:artist:3rWZHrfrsPBxVy692yAIxF,post-teen pop
spotify:artist:4ODS0GBxi2DacWuCllLzEI,""
spotify:artist:16Mje1BDQmN1DWp4a94YOC,australian dance
spotify:artist:6ctRYaAwUc6NlbyBkT50uQ,swedish tropical house
spotify:artist:2NFmPmtpR2nC6R4E6MxQhA,lithuanian edm
spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop
spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,hip hop
spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,north carolina hip hop
spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,rap
spotify:artist:4YFPdcSj8nsUPe5qsyKYJG,""
spotify:artist:72NGBfqlYIr2o92HJh76bD,""
spotify:artist:09UnH1i6j98m8v3Gy6Frzs,""
spotify:artist:0uq5PttqEjj3IH1bzwcrXF,dance pop
spotify:artist:0uq5PttqEjj3IH1bzwcrXF,europop
spotify:artist:0uq5PttqEjj3IH1bzwcrXF,girl group
spotify:artist:0ofxTUijAHvkf6wKyPEBFa,""
spotify:artist:73mwy3L2uoEiQwhLcw3yAq,vocal trance
spotify:artist:5utI66XQTfDF9cPJlFEpkq,""
spotify:artist:4MleAcndJ9XHuL3HzHXtgC,""
spotify:artist:6YfepwGLdfDimIwSfivgVv,""
spotify:artist:65MgUqIcVcBgvNlx8MiPmP,""
spotify:artist:40ELTAg7Kg6vbWnlyx2n9R,indie anthem-folk
spotify:artist:40ELTAg7Kg6vbWnlyx2n9R,oxford indie
spotify:artist:4fwuXg6XQHfdlOdmw36OHa,british soul
spotify:artist:4fwuXg6XQHfdlOdmw36OHa,dance pop
spotify:artist:1vIuPjtFhqIPE2n9W2ePgO,swedish indie pop
spotify:artist:5lVUEGHUyXz8X6h58fuEwV,""
spotify:artist:6N4HlHINMvoTyAL0yhBUCk,chillhop
spotify:artist:6N4HlHINMvoTyAL0yhBUCk,japanese chillhop
spotify:artist:0KtaCKmTMIQZsxlOgyNa04,australian garage punk
spotify:artist:0KtaCKmTMIQZsxlOgyNa04,brisbane punk
spotify:artist:7gZ1zsv7v7jNr0QjulWsD4,""
spotify:artist:6LqNN22kT3074XbTVUrhzX,dance pop
spotify:artist:6LqNN22kT3074XbTVUrhzX,pop
spotify:artist:6LqNN22kT3074XbTVUrhzX,post-teen pop
spotify:artist:4XaUmUGjidSklcDHxv3XWf,indietronica
spotify:artist:4XaUmUGjidSklcDHxv3XWf,metropopolis
spotify:artist:4XaUmUGjidSklcDHxv3XWf,shimmer pop
spotify:artist:4XaUmUGjidSklcDHxv3XWf,shiver pop
spotify:artist:1e8QoqLWgTYpOEGAXdYtEr,""
spotify:artist:7xBGi7Eign0fX7jGQj5KlJ,alt z
spotify:artist:7xBGi7Eign0fX7jGQj5KlJ,uk pop
spotify:artist:1KYt3TMGpa1LtVi0m2A0F9,""
spotify:artist:65NscqgsoMPqBtoLbkP3jD,deep tropical house
spotify:artist:65NscqgsoMPqBtoLbkP3jD,tropical house
spotify:artist:3XV0lFzNs8BCTwhJTcMiBr,""
spotify:artist:7x6KEmSwlWNo0d628uyi7W,""
spotify:artist:5qB8VZFvQcnDIrsj4jBMU9,indie electropop
spotify:artist:5qB8VZFvQcnDIrsj4jBMU9,uk pop
spotify:artist:6xDl0aD0AfdgdmkNZkVtBQ,deep tropical house
spotify:artist:3of2e1dXhLaOqHNlKMeMmo,""
spotify:artist:0x0u0jCVf5Jf4DNh45XPXL,future funk
spotify:artist:0x0u0jCVf5Jf4DNh45XPXL,vaporwave
spotify:artist:5rRcnWrevHgbuWjl7Lhft7,electro house
spotify:artist:6dn6x1XOng3LOAnfTjUn77,alt z
spotify:artist:6dn6x1XOng3LOAnfTjUn77,dance pop
spotify:artist:6dn6x1XOng3LOAnfTjUn77,electropop
spotify:artist:6dn6x1XOng3LOAnfTjUn77,pop
spotify:artist:6dn6x1XOng3LOAnfTjUn77,post-teen pop
spotify:artist:6dn6x1XOng3LOAnfTjUn77,social media pop
spotify:artist:5WIDS4TcClYEFkgTBMOLhF,""
spotify:artist:6Paz0vXJJ9bCPf0fEm3qzg,electropop
spotify:artist:6Paz0vXJJ9bCPf0fEm3qzg,norwegian pop
spotify:artist:6Paz0vXJJ9bCPf0fEm3qzg,tropical house
spotify:artist:100sLnojEpcadRx4edEBA6,alt z
spotify:artist:100sLnojEpcadRx4edEBA6,electropop
spotify:artist:100sLnojEpcadRx4edEBA6,gauze pop
spotify:artist:100sLnojEpcadRx4edEBA6,indie poptimism
spotify:artist:100sLnojEpcadRx4edEBA6,pop
spotify:artist:7bWpniIKlAHKaXyn3BFPlr,""
spotify:artist:2cGwlqi3k18jFpUyTrsR84,alternative rock
spotify:artist:2cGwlqi3k18jFpUyTrsR84,britpop
spotify:artist:2cGwlqi3k18jFpUyTrsR84,permanent wave
spotify:artist:2cGwlqi3k18jFpUyTrsR84,pop rock
spotify:artist:2cGwlqi3k18jFpUyTrsR84,rock
spotify:artist:2cGwlqi3k18jFpUyTrsR84,shoegaze
spotify:artist:4Pgbnc1zRPquMFR4iPH3MN,progressive psytrance
spotify:artist:4Pgbnc1zRPquMFR4iPH3MN,psychedelic trance
spotify:artist:3i8FZ52lJ8BJ7QWHl5xNvs,vapor soul
spotify:artist:1Vxf1UfzcxqzqItoOA0DDT,future bass
spotify:artist:1Vxf1UfzcxqzqItoOA0DDT,vapor twitch
spotify:artist:3ETYLarLqOcdvtea9Cs2Sl,uk dance
spotify:artist:5rUgpyR9KulWnZHrD5ag5p,""
spotify:artist:21XG9EU4x6HZdTwkqwPZcV,""
spotify:artist:6mrQfgsy3bZasMvi7SD5yx,australian dance
spotify:artist:7qiozhwvnBwz1t082JIBNV,""
spotify:artist:2BehImf74098qd1GG5l4ow,""
spotify:artist:0CFChyoPc33nvms5fFylfV,""
spotify:artist:7le6LtXe2BpAcEMnE1grxZ,""
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,alt z
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,brooklyn indie
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,dark pop
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,electropop
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,indie electropop
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,indie pop
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,indie poptimism
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,metropopolis
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,nyc pop
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,pop
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,vapor pop
spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,vapor soul
spotify:artist:0lM8pgLaP7dAfY5E4jLNuj,""
spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,dance pop
spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,edm
spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,electro house
spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,electropop
spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,house
spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,pop dance
spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,tropical house
spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,uk dance
spotify:artist:7efkoQb7dW8884GCnykYKW,la pop
spotify:artist:224Zsim3dmWXWYUXFuHv0o,art pop
spotify:artist:224Zsim3dmWXWYUXFuHv0o,dark pop
spotify:artist:5DHmlr1tbejXKYpsfmr7no,""
spotify:artist:2qKm6UtxKTF2zh9RNK5QOc,""
spotify:artist:5CVsjwjuzUOrlEc2OJbUg4,pop edm
spotify:artist:5CVsjwjuzUOrlEc2OJbUg4,vapor twitch
spotify:artist:5qL11uHhk8QM2IUnxggWqy,indie poptimism
spotify:artist:5qL11uHhk8QM2IUnxggWqy,vapor pop
spotify:artist:5Ck4KWOZsbrSQpiLimooDp,swedish indie pop
spotify:artist:4XtfY4CBieEfqF3CSiPrRx,swedish pop
spotify:artist:4yxeyorUKkW9fOOBeguEC9,irish pop
spotify:artist:0eBOZ74PcpQb3SisNPgaRQ,dutch pop
spotify:artist:6vVztIuqdDHvYWxOEXCzjN,orlando indie
spotify:artist:7HIN94LvSDgxN5RoOLi3E5,deep tropical house
spotify:artist:7HIN94LvSDgxN5RoOLi3E5,tropical house
spotify:artist:2Egm545141k87ifcElszHL,neurofunk
spotify:artist:0TFdkHvlyUVl9zrb4seHxJ,big room
spotify:artist:0TFdkHvlyUVl9zrb4seHxJ,deep big room
spotify:artist:0TFdkHvlyUVl9zrb4seHxJ,electro house
spotify:artist:0TFdkHvlyUVl9zrb4seHxJ,sky room
spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT,k-pop
spotify:artist:6KZvKpzv6XoKATNgLa2YWY,""
spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,alt z
spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,electropop
spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,indie electropop
spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,indie poptimism
spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,social media pop
spotify:artist:4ArPQ1Opcksbbf3CPwEjWE,social media pop
spotify:artist:2Mf99N2VcDEcVuocyBLhyC,acoustic pop
spotify:artist:2Mf99N2VcDEcVuocyBLhyC,neo mellow
spotify:artist:2Mf99N2VcDEcVuocyBLhyC,pop rock
spotify:artist:2Mf99N2VcDEcVuocyBLhyC,stomp and holler
spotify:artist:0dCKce6tJJdHvlWnDMwzPW,disco
spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,alt z
spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,canadian contemporary r&b
spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,canadian pop
spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,pop
spotify:artist:1gR0gsQYfi6joyO1dlp76N,alternative dance
spotify:artist:1gR0gsQYfi6joyO1dlp76N,electro house
spotify:artist:1gR0gsQYfi6joyO1dlp76N,electronica
spotify:artist:1gR0gsQYfi6joyO1dlp76N,filter house
spotify:artist:1gR0gsQYfi6joyO1dlp76N,new rave
spotify:artist:1KCSPY1glIKqW2TotWuXOR,dance pop
spotify:artist:1KCSPY1glIKqW2TotWuXOR,pop
spotify:artist:2uFH2L4YKTo0fFZT67bkx3,vapor pop
spotify:artist:2a4lU7F8toqKpb5v6Ftqya,retro soul
spotify:artist:2PCNtGdqoWQnJKgH3YtrRB,""
spotify:artist:3Bj81IbILbuj2uEwWXMdXI,atl trap
spotify:artist:3Bj81IbILbuj2uEwWXMdXI,houston rap
spotify:artist:3Bj81IbILbuj2uEwWXMdXI,memphis hip hop
spotify:artist:3Bj81IbILbuj2uEwWXMdXI,vapor trap
spotify:artist:4qobOrZpdUri80gScwsHfs,future garage
spotify:artist:4qobOrZpdUri80gScwsHfs,indie soul
spotify:artist:4qobOrZpdUri80gScwsHfs,new french touch
spotify:artist:4qobOrZpdUri80gScwsHfs,nu disco
spotify:artist:2vJ7wG5oZnqfk0KLm19i7m,""
spotify:artist:68vO4fkFxLbWPxTSHosxsB,deep disco house
spotify:artist:68vO4fkFxLbWPxTSHosxsB,minimal tech house
spotify:artist:68vO4fkFxLbWPxTSHosxsB,organic house
spotify:artist:68vO4fkFxLbWPxTSHosxsB,tech house
spotify:artist:529ZLBab2jVyQsomNs9gO0,""
spotify:artist:4H9HTiNQtF7F59X6HhcrE6,polish electronica
spotify:artist:2FwJwEswyIUAljqgjNSHgP,edm
spotify:artist:2FwJwEswyIUAljqgjNSHgP,electropop
spotify:artist:2FwJwEswyIUAljqgjNSHgP,indie poptimism
spotify:artist:2FwJwEswyIUAljqgjNSHgP,pop
spotify:artist:2FwJwEswyIUAljqgjNSHgP,pop dance
spotify:artist:2FwJwEswyIUAljqgjNSHgP,tropical house
spotify:artist:5FstVfk3PrX8URfpjUjqcp,dutch pop
spotify:artist:15T7qZv0kn5j8U8juOxFm3,""
spotify:artist:3wNXkjb2nr9vzAokOZA7oo,""
spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,baroque pop
spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,chamber pop
spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,singer-songwriter
spotify:artist:5ODqFVCEcrf0rK9LcKhuC1,""
spotify:artist:1s3tUuJFDb56RcgjUlwVbs,""
spotify:artist:1GlMjIezcLwV3OFlX0uXOv,hollywood
spotify:artist:1GlMjIezcLwV3OFlX0uXOv,movie tunes
spotify:artist:1GlMjIezcLwV3OFlX0uXOv,show tunes
spotify:artist:1GlMjIezcLwV3OFlX0uXOv,tagalog worship
spotify:artist:4OIA9xKAr7967uphbk5ySb,""
spotify:artist:3RVjNXUtnYAeFA1zvzPB4B,""
spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,canadian pop
spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,dance pop
spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,pop
spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,viral pop
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,brooklyn indie
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,chillwave
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,dream pop
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,dreamo
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,indie rock
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,indie surf
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,modern alternative rock
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,modern dream pop
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,modern rock
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,neo-psychedelic
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,nu gaze
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,shoegaze
spotify:artist:7dRZclXkaEE73U3Tx1u9qV,""
spotify:artist:4rAYqc4yDNxG7fn8nkNFYe,""
spotify:artist:5TVMPzSodMr4xxiU1nUVVr,pop edm
spotify:artist:5TVMPzSodMr4xxiU1nUVVr,vapor soul
spotify:artist:1pmixngtBJleMrGUG5o8DE,azonto
spotify:artist:1pmixngtBJleMrGUG5o8DE,dancehall
spotify:artist:1pmixngtBJleMrGUG5o8DE,reggae fusion
spotify:artist:1pmixngtBJleMrGUG5o8DE,soca
spotify:artist:40usJiKvNyNHy3GAcNXSWx,australian pop
spotify:artist:40usJiKvNyNHy3GAcNXSWx,australian talent show
spotify:artist:2Waw2sSbqvAwK8NwACNjVo,comic
spotify:artist:5m1yocXnIqkhC8dyQQd6Ve,""
spotify:artist:5Cce4VSXNg625g82MoGUwn,""
spotify:artist:2RhHYhTDZDZ5Td9GbDR28Y,""
spotify:artist:2AH7NRIWkddZkdpyiFuR8S,""
spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,dutch trance
spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,edm
spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,pop dance
spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,progressive house
spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,trance
spotify:artist:0TnOYISbd1XYRBk9myaseg,dance pop
spotify:artist:0TnOYISbd1XYRBk9myaseg,miami hip hop
spotify:artist:0TnOYISbd1XYRBk9myaseg,pop
spotify:artist:0TnOYISbd1XYRBk9myaseg,pop rap
spotify:artist:1Fq8awDZCzCIcNCqhSk7YI,""
spotify:artist:6Z8vLeI1ZMj2kzTNWVOBXr,""
spotify:artist:6HHwfKLPp4UtvfLEXpmVGl,""
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,adult standards
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,chicago soul
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,classic soul
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,funk
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,quiet storm
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,rhythm and blues
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,rock-and-roll
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,rockabilly
spotify:artist:4VnomLtKTm9Ahe1tZfmZju,soul
spotify:artist:28y6CyJNkGNjJQKrlx4AmN,dance pop
spotify:artist:28y6CyJNkGNjJQKrlx4AmN,pop
spotify:artist:28y6CyJNkGNjJQKrlx4AmN,pop dance
spotify:artist:28y6CyJNkGNjJQKrlx4AmN,post-teen pop
spotify:artist:28y6CyJNkGNjJQKrlx4AmN,tropical house
spotify:artist:0W2uPY2bPqyGxEYBJUuHfa,""
spotify:artist:46oL0QioEQMSSvkxxifCok,drum and bass
spotify:artist:46oL0QioEQMSSvkxxifCok,slovak electronic
spotify:artist:6w8vbl8dEQWsrWokjeM4sn,baroque
spotify:artist:6w8vbl8dEQWsrWokjeM4sn,german baroque
spotify:artist:6w8vbl8dEQWsrWokjeM4sn,german opera
spotify:artist:6ctgu4FFlnNhMgrKiIzCxp,indiecoustica
spotify:artist:5a2EaR3hamoenG9rDuVn8j,funk
spotify:artist:5a2EaR3hamoenG9rDuVn8j,funk rock
spotify:artist:5a2EaR3hamoenG9rDuVn8j,minneapolis sound
spotify:artist:5a2EaR3hamoenG9rDuVn8j,synth funk
spotify:artist:2r9voGg062JncuzN9tarw2,""
spotify:artist:6BVLQfvzlvlNZ43WjbFgbI,filter house
spotify:artist:6BVLQfvzlvlNZ43WjbFgbI,indie soul
spotify:artist:6BVLQfvzlvlNZ43WjbFgbI,new french touch
spotify:artist:6BVLQfvzlvlNZ43WjbFgbI,nu disco
spotify:artist:085pc2PYOi8bGKj0PNjekA,dance pop
spotify:artist:085pc2PYOi8bGKj0PNjekA,pop
spotify:artist:085pc2PYOi8bGKj0PNjekA,pop rap
spotify:artist:2uYisEeWBn5hp3e8ObdeUV,indie electropop
spotify:artist:5vPqlDBYNZiF5SrHGS6Cyt,alt z
spotify:artist:0B3N0ZINFWvizfa8bKiz4v,neo mellow
spotify:artist:0B3N0ZINFWvizfa8bKiz4v,pop
spotify:artist:0B3N0ZINFWvizfa8bKiz4v,pop rock
spotify:artist:0B3N0ZINFWvizfa8bKiz4v,post-teen pop
spotify:artist:0B3N0ZINFWvizfa8bKiz4v,uk pop
spotify:artist:5ZS223C6JyBfXasXxrRqOk,pop
spotify:artist:5ZS223C6JyBfXasXxrRqOk,r&b
spotify:artist:5ZS223C6JyBfXasXxrRqOk,urban contemporary
spotify:artist:6NVS6uXm4d3mbKIniM6IfO,""
spotify:artist:3OhSGRk4l5ULfeTglqazzf,""
spotify:artist:0uvsnVeqO2EKJTuUYkXEp0,""
spotify:artist:0hTV7lch0OcKcMn6RYgOLR,aussietronica
spotify:artist:0ee7OJzj60zA1O50ysyZdQ,""
spotify:artist:0Xf8oDAJYd2D0k3NLI19OV,disco
spotify:artist:0Xf8oDAJYd2D0k3NLI19OV,funk
spotify:artist:0Xf8oDAJYd2D0k3NLI19OV,post-disco
spotify:artist:0Xf8oDAJYd2D0k3NLI19OV,quiet storm
spotify:artist:0Xf8oDAJYd2D0k3NLI19OV,soul
spotify:artist:1tqhsYv8yBBdwANFNzHtcr,comedy rap
spotify:artist:1tqhsYv8yBBdwANFNzHtcr,pop rap
spotify:artist:1tqhsYv8yBBdwANFNzHtcr,rap
spotify:artist:5MouCg6ta7zAxsfMEbc1uh,dance pop
spotify:artist:6Nzkd6ylAQdpacGvNKQYKJ,ectofolk
spotify:artist:4QHoYJZZZ6ZlKuoZyz218O,""
spotify:artist:5ENS85nZShljwNgg4wFD7D,edm
spotify:artist:5ENS85nZShljwNgg4wFD7D,eurodance
spotify:artist:5ENS85nZShljwNgg4wFD7D,italo dance
spotify:artist:5ENS85nZShljwNgg4wFD7D,pop dance
spotify:artist:5ENS85nZShljwNgg4wFD7D,slap house
spotify:artist:5ENS85nZShljwNgg4wFD7D,tropical house
spotify:artist:6vjKdpN8swZ6cEVYBzYPKX,""
spotify:artist:5rr0CMtvn1p9Be8ICfkTc3,deep tropical house
spotify:artist:5rr0CMtvn1p9Be8ICfkTc3,german dance
spotify:artist:5rr0CMtvn1p9Be8ICfkTc3,tropical house
spotify:artist:73f0qHE26ZF67yamgrtdyi,""
spotify:artist:0rWeFo0CDvQ510XZ503kx2,""
spotify:artist:1XFbnj1jNNzzyg46ni3dnr,filter house
spotify:artist:1XFbnj1jNNzzyg46ni3dnr,nu disco
spotify:artist:4vpGVGgxSDcCTmqYbsOnsn,art pop
spotify:artist:1AeGYbZw11NJuTgs0wCOJ6,""
spotify:artist:2qBtD1XQ3tY8PNUOSrQJwB,""
spotify:artist:0M7GyeyRi2fG8c1LdP4jhi,edm
spotify:artist:0M7GyeyRi2fG8c1LdP4jhi,vapor soul
spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,latin pop
spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,modern salsa
spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,salsa
spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,tropical
spotify:artist:2weA6hhVqTIN2gSn9PUB9U,cha-cha-cha
spotify:artist:2weA6hhVqTIN2gSn9PUB9U,cuban rumba
spotify:artist:2weA6hhVqTIN2gSn9PUB9U,mambo
spotify:artist:2weA6hhVqTIN2gSn9PUB9U,musica tradicional cubana
spotify:artist:2weA6hhVqTIN2gSn9PUB9U,salsa
spotify:artist:2weA6hhVqTIN2gSn9PUB9U,tropical
spotify:artist:1TSyM7PiY3ZgFteD9mKa4W,""
spotify:artist:5pXe6yFchq1oyYK3rq2A8i,scandipop
spotify:artist:3dz0NnIZhtKKeXZxLOxCam,complextro
spotify:artist:3dz0NnIZhtKKeXZxLOxCam,edm
spotify:artist:3dz0NnIZhtKKeXZxLOxCam,melodic dubstep
spotify:artist:3dz0NnIZhtKKeXZxLOxCam,pop dance
spotify:artist:3dz0NnIZhtKKeXZxLOxCam,progressive electro house
spotify:artist:0WBAJsJSN2RtYuWVa1aRCY,""
spotify:artist:2PLMuRIKJKvwg3rOGr2MuK,""
spotify:artist:1L9i6qZYIGQedgM9QLSyzb,deep house
spotify:artist:1L9i6qZYIGQedgM9QLSyzb,deep tropical house
spotify:artist:1L9i6qZYIGQedgM9QLSyzb,edm
spotify:artist:1L9i6qZYIGQedgM9QLSyzb,pop dance
spotify:artist:1L9i6qZYIGQedgM9QLSyzb,tropical house
spotify:artist:41bWy2tmozC518rzK2lbMy,""
spotify:artist:0daugAjUgbJSqdlyYNwIbT,edm
spotify:artist:0daugAjUgbJSqdlyYNwIbT,electro house
spotify:artist:0daugAjUgbJSqdlyYNwIbT,pop dance
spotify:artist:0daugAjUgbJSqdlyYNwIbT,pop edm
spotify:artist:0daugAjUgbJSqdlyYNwIbT,progressive electro house
spotify:artist:0daugAjUgbJSqdlyYNwIbT,tropical house
spotify:artist:0wtAtz988alqiYMWyFMWWt,""
spotify:artist:37X06XsrLg91pJf5y9kb8A,""
spotify:artist:0n1gXN2xBQQjZcLmBWkid3,deep groove house
spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,atl hip hop
spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,atl trap
spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,pop rap
spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,rap
spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,southern hip hop
spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,trap
spotify:artist:0cIOMm0D5wSyXMTcvnElUz,progressive trance
spotify:artist:3oDbviiivRWhXwIE8hxkVV,baroque pop
spotify:artist:3oDbviiivRWhXwIE8hxkVV,classic rock
spotify:artist:3oDbviiivRWhXwIE8hxkVV,psychedelic rock
spotify:artist:3oDbviiivRWhXwIE8hxkVV,rock
spotify:artist:3oDbviiivRWhXwIE8hxkVV,sunshine pop
spotify:artist:30c4TmiDS89MMwdRm3BotX,neo r&b
spotify:artist:2E19mfEFhCr6UgZUYJGOEW,""
spotify:artist:5eIfwaSDg8nFbfoUVdE59H,""
spotify:artist:47Ad2VIyZw89AWmkM9QtSc,""
spotify:artist:0ciHYgiBCJR0vpWalvaMKC,bossa nova cover
spotify:artist:0ciHYgiBCJR0vpWalvaMKC,coverchill
spotify:artist:2hrWpLNoJcs1EnWSXvB6JI,australian indie
spotify:artist:2hrWpLNoJcs1EnWSXvB6JI,australian pop
spotify:artist:4w0tyL7PCu1hTmF90aIwxC,""
spotify:artist:2BeARYDF52QQk5S2zgiVHe,""
spotify:artist:761OPuxBQBFh9RyE5a7PC3,""
spotify:artist:4BzCdhJTyTS3gumq9xmymb,electropop
spotify:artist:4BzCdhJTyTS3gumq9xmymb,indie poptimism
spotify:artist:4BzCdhJTyTS3gumq9xmymb,pop
spotify:artist:4BzCdhJTyTS3gumq9xmymb,pop dance
spotify:artist:4BzCdhJTyTS3gumq9xmymb,pop edm
spotify:artist:4BzCdhJTyTS3gumq9xmymb,tropical house
spotify:artist:0ijMivCSLUlNYGIhqFXIEZ,""
spotify:artist:3SGCwaCfLxx2axpPq9J5LC,""
spotify:artist:5J0iPuLDGWBQYuhwiTJ4LL,""
spotify:artist:4frHO7KPcfMjhnVdIMJ98c,dancehall
spotify:artist:4frHO7KPcfMjhnVdIMJ98c,lovers rock
spotify:artist:4frHO7KPcfMjhnVdIMJ98c,modern reggae
spotify:artist:4frHO7KPcfMjhnVdIMJ98c,reggae
spotify:artist:4frHO7KPcfMjhnVdIMJ98c,roots reggae
spotify:artist:7pW29294LS5sGPtCCTszCm,""
spotify:artist:0vM1trmyete4cywLl4eJj3,nu disco
spotify:artist:5ektKXWvSR9FjUExrpg1xK,""
spotify:artist:6db82LZ1WfT971WkCFssLH,""
spotify:artist:5schNIzWdI9gJ1QRK8SBnc,british singer-songwriter
spotify:artist:5schNIzWdI9gJ1QRK8SBnc,folk-pop
