id,genres,name,popularity,type,uri,total_followers
2v4LI3E9FWXQBAuDmbgPDs,"",The London Ensemble,23,artist,spotify:artist:2v4LI3E9FWXQBAuDmbgPDs,6324
66W9LaWS0DPdL7Sz8iYGYe,alt z;canadian contemporary r&b;neo mellow;pop,JP Saxe,69,artist,spotify:artist:66W9LaWS0DPdL7Sz8iYGYe,390358
6UUrUCIZtQeOf8tC0WuzRy,dream pop;ethereal wave;icelandic rock;melancholia;nordic post-rock;post-rock,Sigur Rós,57,artist,spotify:artist:6UUrUCIZtQeOf8tC0WuzRy,1196478
1XLjkBxFokuDTlHt0mQkRe,big room;edm;electro house;funky tech house;german techno;pop dance;pop edm;progressive electro house;progressive house,Thomas Gold,50,artist,spotify:artist:1XLjkBxFokuDTlHt0mQkRe,165224
1a6XVTpRDPyHCmmS2ZIrPg,"",Feline,24,artist,spotify:artist:1a6XVTpRDPyHCmmS2ZIrPg,267
2NFeNBVDb7eHaA1bgKS0Lt,"",Bad Paris,35,artist,spotify:artist:2NFeNBVDb7eHaA1bgKS0Lt,1070
1KTw1XR1cBaBrl5IUifPJ0,"",RAC,4,artist,spotify:artist:1KTw1XR1cBaBrl5IUifPJ0,4
6aIBBSprVv4xXTT6vzONXU,modern jazz piano,Eric Reed,36,artist,spotify:artist:6aIBBSprVv4xXTT6vzONXU,8616
3w4VAlllkAWI6m0AV0Gn6a,metropopolis;neo-synthpop,Hurts,60,artist,spotify:artist:3w4VAlllkAWI6m0AV0Gn6a,335285
4YMEiK7wphIlHHtrMi0jmM,"",Monro,16,artist,spotify:artist:4YMEiK7wphIlHHtrMi0jmM,611
6EDjOukLqruZ4pSChCPZ6W,deep tropical house,Stone Van Brooken,36,artist,spotify:artist:6EDjOukLqruZ4pSChCPZ6W,3599
5v8ZROs9c26k4yGMxUkebt,deep groove house;edm;electro house;house;pop dance;pop edm,Jack Wins,51,artist,spotify:artist:5v8ZROs9c26k4yGMxUkebt,38355
0e6qzpphJHtObTSwD75mi0,deep euro house;new french touch;tropical house,The Avener,61,artist,spotify:artist:0e6qzpphJHtObTSwD75mi0,293206
2CvCyf1gEVhI0mX6aFXmVI,classic rock;folk;folk rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;soft rock,Paul Simon,68,artist,spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,1986065
7o9Nl7K1Al6NNAHX6jn6iG,pop rap,Travie McCoy,62,artist,spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG,350796
0fauHpmSHwodVYIjTqOGHz,korean instrumental;neo-classical;new age piano,Yiruma,66,artist,spotify:artist:0fauHpmSHwodVYIjTqOGHz,991771
03d2mJXSMtuPI0nIvLnhoS,german pop,Zoe Wees,69,artist,spotify:artist:03d2mJXSMtuPI0nIvLnhoS,367636
1RBuypQzve24QL8Pk1ygNc,"",Lexy Cassell,17,artist,spotify:artist:1RBuypQzve24QL8Pk1ygNc,247
3iOvXCl6edW5Um0fXEBRXy,downtempo;dream pop;indietronica,The xx,66,artist,spotify:artist:3iOvXCl6edW5Um0fXEBRXy,3838948
3ajf12ub55b51qcS94d9Co,indie pop;irish pop,Orla Gartland,55,artist,spotify:artist:3ajf12ub55b51qcS94d9Co,215203
3uS3te8WcySMktA5XGyyM3,modern alternative pop,somegirlnamedanna,27,artist,spotify:artist:3uS3te8WcySMktA5XGyyM3,5769
1UtBjqMZBAmqIPlDrKu7Tr,edm;moldovan pop;pop dance;progressive house;trance;uplifting trance,Andrew Rayel,54,artist,spotify:artist:1UtBjqMZBAmqIPlDrKu7Tr,156019
1BCBAzjX8J0qpvNTPRDCLc,dutch indie;dutch pop;dutch rock;folk-pop,Son Mieux,53,artist,spotify:artist:1BCBAzjX8J0qpvNTPRDCLc,38159
2qSEpijpT3YSXgxcXac1ly,"",Chris Willis,56,artist,spotify:artist:2qSEpijpT3YSXgxcXac1ly,10444
0c5oNauHHagLlEYpVVqMCK,"",Danni Baylor,38,artist,spotify:artist:0c5oNauHHagLlEYpVVqMCK,328
2iclO3rlyF0YVNE46ctYRj,alternative hip hop;east coast hip hop;golden age hip hop;hardcore hip hop;hip hop;hip house;jazz rap;old school hip hop;rap;turntablism,Jungle Brothers,44,artist,spotify:artist:2iclO3rlyF0YVNE46ctYRj,157354
7n9QcpJ2SsqJN4EV36RRWD,"",Galush,5,artist,spotify:artist:7n9QcpJ2SsqJN4EV36RRWD,267
7c5qu1gNlg8jWDzzmlp89O,bboy;deep house;electronica;indie soul;nu disco,Kraak & Smaak,53,artist,spotify:artist:7c5qu1gNlg8jWDzzmlp89O,90606
00sazWvoTLOqg5MFwC68Um,bow pop;compositional ambient;french soundtrack,Yann Tiersen,64,artist,spotify:artist:00sazWvoTLOqg5MFwC68Um,956101
1l8Fu6IkuTP0U5QetQJ5Xt,dance pop;girl group;pop;post-teen pop;talent show,Fifth Harmony,69,artist,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,15105955
7eNb60KR92K9tzMcUoL8Yf,"",Orquesta Lírica Bellaterra,21,artist,spotify:artist:7eNb60KR92K9tzMcUoL8Yf,287
0QstIvOZfZq41BNj9w9MO9,"",Bob Young,1,artist,spotify:artist:0QstIvOZfZq41BNj9w9MO9,35
2wrZmXuhj94dOG75OUcP7l,"",Miss Bunty,17,artist,spotify:artist:2wrZmXuhj94dOG75OUcP7l,136
1yLIaxyVkZnLMXhfRSYEjV,calming instrumental;focus,Johannes Bornlöf,57,artist,spotify:artist:1yLIaxyVkZnLMXhfRSYEjV,47261
5VE9R88WunuXsRgn6JJSs7,"",WEIRDOS,23,artist,spotify:artist:5VE9R88WunuXsRgn6JJSs7,174
1ozgRN8Tm1jo5HEdRk2DMk,"",Avante Black,4,artist,spotify:artist:1ozgRN8Tm1jo5HEdRk2DMk,1163
2UP3E5PuFYs6mRpeuXJUq4,"",Takis,37,artist,spotify:artist:2UP3E5PuFYs6mRpeuXJUq4,4633
02ZEVypHxVoC6kcGotaRZY,"",Asa,14,artist,spotify:artist:02ZEVypHxVoC6kcGotaRZY,3162
4asQzho2E3XhvlWyONqYGk,"",Lü,32,artist,spotify:artist:4asQzho2E3XhvlWyONqYGk,1011
7xEFii6utZmQ61kX59HmLH,electropop;indie poptimism;la pop;pop dance;tropical house,FRENSHIP,54,artist,spotify:artist:7xEFii6utZmQ61kX59HmLH,182884
0UdSjb6EeZYK8LGxHcgkkP,south african house;south african pop;south african pop dance,Euphonik,29,artist,spotify:artist:0UdSjb6EeZYK8LGxHcgkkP,97968
7ecUintnJKHsDyZT1qOPYZ,covertronica,SUD,48,artist,spotify:artist:7ecUintnJKHsDyZT1qOPYZ,2634
2UazAtjfzqBF0Nho2awK4z,alternative metal;alternative rock;grunge;hard rock;nu metal;pop rock;post-grunge;rock,Stone Temple Pilots,67,artist,spotify:artist:2UazAtjfzqBF0Nho2awK4z,3054502
6kJSScipaoehxfUqUTpiFw,hungarian classical piano,Balazs Szokolay,37,artist,spotify:artist:6kJSScipaoehxfUqUTpiFw,1159
536BYVgOnRky0xjsPT96zl,indietronica;irish rock;modern rock;northern irish indie;rock,Two Door Cinema Club,68,artist,spotify:artist:536BYVgOnRky0xjsPT96zl,2217273
1OuCxx7VhfvcOZ8fvLo1xG,deep tropical house,Mokoa,31,artist,spotify:artist:1OuCxx7VhfvcOZ8fvLo1xG,2719
34hwBP1esafQoCVtLz7F6K,complextro;edm;electro house,Mord Fustang,39,artist,spotify:artist:34hwBP1esafQoCVtLz7F6K,54437
6FUsQ3dkSd27KwQ1iCugSV,gnawa,Innov Gnawa,37,artist,spotify:artist:6FUsQ3dkSd27KwQ1iCugSV,9280
0X31zioYkeZFA3GBQR937K,"",Provenzano,28,artist,spotify:artist:0X31zioYkeZFA3GBQR937K,3927
7aUSp5cOZlwEtd5zPC795k,canadian electronic;complextro;edm;electro house;future bass;gaming edm;vapor twitch,Haywyre,46,artist,spotify:artist:7aUSp5cOZlwEtd5zPC795k,94448
1GkiKu2FJFSBrXSL8wKFzy,rock keyboard,Jerry Harrison,37,artist,spotify:artist:1GkiKu2FJFSBrXSL8wKFzy,2877
0SgQK24WzZf2pXBXYqHJYF,"",David Foster,56,artist,spotify:artist:0SgQK24WzZf2pXBXYqHJYF,79788
6y8XlgIV8BLlIg1tT1R10i,contemporary country;country;country road,Old Dominion,67,artist,spotify:artist:6y8XlgIV8BLlIg1tT1R10i,1287735
134sCDSe1w2zPnfCG4hT0f,dutch pop;dutch rock,Wulf,53,artist,spotify:artist:134sCDSe1w2zPnfCG4hT0f,29105
7KkqUt65v6LMtR369OQ6FB,hollywood;show tunes,Jonathan Groff,63,artist,spotify:artist:7KkqUt65v6LMtR369OQ6FB,102557
42qq1SQuTH1AT2daN3fLMt,uk pop,Four of Diamonds,36,artist,spotify:artist:42qq1SQuTH1AT2daN3fLMt,53657
6OkVmXCnj1BPjTf5aihiwt,"",DCup,51,artist,spotify:artist:6OkVmXCnj1BPjTf5aihiwt,7995
4pzAvicKWenQtv9zIQim47,"",Rock Mafia,54,artist,spotify:artist:4pzAvicKWenQtv9zIQim47,41230
1xSSjJrKTO2ZNPU81uLtmI,australian hip hop;pop rap,Bliss n Eso,57,artist,spotify:artist:1xSSjJrKTO2ZNPU81uLtmI,331479
6idiMykt5CGq3Jlvj8Fjmb,"",Guitk,43,artist,spotify:artist:6idiMykt5CGq3Jlvj8Fjmb,754
7HK1OdyBKCQuqnFLVbPj9M,"",Joe Louis,11,artist,spotify:artist:7HK1OdyBKCQuqnFLVbPj9M,312
5ydFZ5oZLBnFy6WLQ4QKA6,"",Superheart,29,artist,spotify:artist:5ydFZ5oZLBnFy6WLQ4QKA6,4239
59oA5WbbQvomJz2BuRG071,uk contemporary r&b,Jungle,66,artist,spotify:artist:59oA5WbbQvomJz2BuRG071,827486
213WFYdlgojElnXhDyhwke,hollywood;novelty,Little Nell,46,artist,spotify:artist:213WFYdlgojElnXhDyhwke,2136
6y9lvZaKtNLru9bQyLajy9,australian electropop,Collarbones,25,artist,spotify:artist:6y9lvZaKtNLru9bQyLajy9,6222
23IZADrJHPStZ6aMxJVq3s,australian alternative pop;australian r&b,Jarryd James,45,artist,spotify:artist:23IZADrJHPStZ6aMxJVq3s,109889
13FBdMZnPKuU6QYIgagrcS,new french touch;orebro indie;tropical house,NSH,54,artist,spotify:artist:13FBdMZnPKuU6QYIgagrcS,9066
5cIc3SBFuBLVxJz58W2tU9,electropop,Oh Wonder,69,artist,spotify:artist:5cIc3SBFuBLVxJz58W2tU9,1039284
6hk7Yq1DU9QcCCrz9uc0Ti,bergen indie;electropop;nz pop,Kimbra,68,artist,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,394331
3lTIrl4h1Vov8fDaNqXUof,ccm;cedm;christian dance;christian hip hop;christian music;christian pop,Capital Kings,47,artist,spotify:artist:3lTIrl4h1Vov8fDaNqXUof,195797
2XRjIwgD0UiJXtx7Xzfy7w,uk dnb,Charlotte Haining,54,artist,spotify:artist:2XRjIwgD0UiJXtx7Xzfy7w,8950
3U6eCXHFS6wQVuFuqeW09m,stomp and holler,The Daydream Club,30,artist,spotify:artist:3U6eCXHFS6wQVuFuqeW09m,10055
1LB8qB5BPb3MHQrfkvifXU,album rock;art rock;beatlesque;classic rock;glam metal;glam rock;hard rock;heartland rock;mellow gold;new wave pop;pop rock;power pop;rock;soft rock,Cheap Trick,61,artist,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,1265826
7ahE8B8ZhWe3fgVxLaVAXR,"",GESES,29,artist,spotify:artist:7ahE8B8ZhWe3fgVxLaVAXR,11887
6ZwkYIP2zjNRr1rTVNPEu6,"",Dirt,0,artist,spotify:artist:6ZwkYIP2zjNRr1rTVNPEu6,85
3Sn9qNHNBzGuMW3b4V6o98,"",Anthony Weeden,49,artist,spotify:artist:3Sn9qNHNBzGuMW3b4V6o98,504
4RfTXjK9aiiIKDaKUHpL57,dancehall;jamaican dancehall;lovers rock;reggae fusion,Busy Signal,59,artist,spotify:artist:4RfTXjK9aiiIKDaKUHpL57,495092
434AIs2qYptNr3FFegjQaK,"",Ash Leone,33,artist,spotify:artist:434AIs2qYptNr3FFegjQaK,4201
5MPOKeJJi86inlu2dvewah,"",Aanysa,31,artist,spotify:artist:5MPOKeJJi86inlu2dvewah,5689
7cAlvWK5rgMmJ37j7woN8l,"",Christian Rich,46,artist,spotify:artist:7cAlvWK5rgMmJ37j7woN8l,16912
6xYBLeSMu1AqPsnUzEvx5n,acoustic pop;ann arbor indie,Anya Marina,38,artist,spotify:artist:6xYBLeSMu1AqPsnUzEvx5n,46496
1kvPwRRVHcVdA8YY7RHmoz,"",Joe Mason,34,artist,spotify:artist:1kvPwRRVHcVdA8YY7RHmoz,6140
7K78lVZ8XzkjfRSI7570FF,latin pop;puerto rican pop,José Feliciano,76,artist,spotify:artist:7K78lVZ8XzkjfRSI7570FF,320348
47NluEnhJda2gsnjuvcoob,broadway,Santino Fontana,56,artist,spotify:artist:47NluEnhJda2gsnjuvcoob,5894
4t52ndk0OkAxtb4vMDLPhe,australian pop;australian rock,Daryl Braithwaite,50,artist,spotify:artist:4t52ndk0OkAxtb4vMDLPhe,151186
4zMssRZ6iG7sJm54RwFozt,cartoon;children's music;kids dance party;preschool children's music,Dora The Explorer,46,artist,spotify:artist:4zMssRZ6iG7sJm54RwFozt,63316
5gCRApTajqwbnHHPbr2Fpi,crunk;dirty south rap;gangster rap;hip hop;memphis hip hop;pop rap;rap;southern hip hop;trap,Juicy J,75,artist,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,2952599
4KAvqco7JE80QdRlEjvyrd,classical era;early romantic era,Fernando Sor,39,artist,spotify:artist:4KAvqco7JE80QdRlEjvyrd,11275
6l8fLrRc6q5Uo4XvZsDUtp,"",T-Birch,7,artist,spotify:artist:6l8fLrRc6q5Uo4XvZsDUtp,11
6PFYKE0BqNEYlRhwyjkE6m,chamber choir;choral,Netherlands Chamber Choir,34,artist,spotify:artist:6PFYKE0BqNEYlRhwyjkE6m,3565
4wTH4jmwcMt9YoU97YWvxt,"",Tongues.,5,artist,spotify:artist:4wTH4jmwcMt9YoU97YWvxt,1217
4oDIJii97ZftQRUOV0ZfME,"",8,31,artist,spotify:artist:4oDIJii97ZftQRUOV0ZfME,1956
2Jv5BvHRyuNSBFsc6VLm8u,"",Tash Parker,0,artist,spotify:artist:2Jv5BvHRyuNSBFsc6VLm8u,237
5670CyWrIOA7702gNjsGMZ,british blues;british invasion;bubblegum pop;classic rock;classic uk pop;folk rock;merseybeat;rock-and-roll;rockabilly,Manfred Mann,50,artist,spotify:artist:5670CyWrIOA7702gNjsGMZ,317339
5keDbKEPwrbe36cPzRpzsK,pop edm,Jane XØ,38,artist,spotify:artist:5keDbKEPwrbe36cPzRpzsK,53747
1899F4ojFEHeMOWyXhnPje,pop edm,GSPR,35,artist,spotify:artist:1899F4ojFEHeMOWyXhnPje,3156
5UVzX8pQe6bb5ueNdfViih,nu disco;tropical house,Chris Malinchak,55,artist,spotify:artist:5UVzX8pQe6bb5ueNdfViih,82397
5lwT6gFdwV3Wcol07KUiJx,deep groove house;edm;electro house;house;pop dance;pop edm;tropical house,Mike Mago,44,artist,spotify:artist:5lwT6gFdwV3Wcol07KUiJx,49655
3nUbzTTtP2w4HqvT5y5vkV,indie poptimism;modern rock;shimmer pop,The Griswolds,47,artist,spotify:artist:3nUbzTTtP2w4HqvT5y5vkV,95564
1zP49yuJ4Nm3DOjIPMx2vp,"",Charlie Jones,3,artist,spotify:artist:1zP49yuJ4Nm3DOjIPMx2vp,1002
60CFuO1CdFXtZUeTx2gGzw,"",Mr Sanka,17,artist,spotify:artist:60CFuO1CdFXtZUeTx2gGzw,1724
6USv9qhCn6zfxlBQIYJ9qs,alternative pop rock;pop,Dominic Fike,73,artist,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,995258
0CxMVmx58vtK3w0D3wi3e1,"",Lakuno,23,artist,spotify:artist:0CxMVmx58vtK3w0D3wi3e1,3234
6J0Y4CoGMKL5RyeozHnVKl,deep tropical house;new french touch;tropical house,FDVM,45,artist,spotify:artist:6J0Y4CoGMKL5RyeozHnVKl,28370
1BAdSa5cdtCNLbvT7gWmtJ,canadian electronic;edm;electro house;future bass;gaming edm;pop edm,Conro,51,artist,spotify:artist:1BAdSa5cdtCNLbvT7gWmtJ,50526
6B72wjgAkhvxTVCL6xS6mC,"",Stephen Puth,47,artist,spotify:artist:6B72wjgAkhvxTVCL6xS6mC,210661
1R4WQIk1hRYS6ilbFxg5Rx,"",Chris Ryan,30,artist,spotify:artist:1R4WQIk1hRYS6ilbFxg5Rx,114
2OmtnJTgdAAVVe6moOqecH,classical oboe,François Leleux,41,artist,spotify:artist:2OmtnJTgdAAVVe6moOqecH,3984
5hALxswu1Hh9HNjFqsfcO0,norwegian pop,Emilie Adams,33,artist,spotify:artist:5hALxswu1Hh9HNjFqsfcO0,3513
55fhWPvDiMpLnE4ZzNXZyW,pop,Noah Cyrus,72,artist,spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,1069488
0XqFDQJjqW5PfhfBCb53LR,big room;dutch house;edm;electro house;pop dance;pop edm;progressive electro house;progressive house;tropical house,Sick Individuals,57,artist,spotify:artist:0XqFDQJjqW5PfhfBCb53LR,185502
6cMBAd7j8KLD9TnjfwQ91E,alternative dance;bmore;electroclash;electropop;new rave,Amanda Blank,28,artist,spotify:artist:6cMBAd7j8KLD9TnjfwQ91E,17928
3sQdXxOdW1oN4woKfJ7iia,"",Vitaclub,28,artist,spotify:artist:3sQdXxOdW1oN4woKfJ7iia,231
5JMLG56F1X5mFmWNmS0iAp,alt z;electropop;pop;tropical house,Chelsea Cutler,71,artist,spotify:artist:5JMLG56F1X5mFmWNmS0iAp,622441
1cD70wZHi8HMyLYVDSV9We,"",SATICA,42,artist,spotify:artist:1cD70wZHi8HMyLYVDSV9We,19251
39AZSw4A8hCFWunEg2k89Z,uk contemporary r&b,Will Heard,55,artist,spotify:artist:39AZSw4A8hCFWunEg2k89Z,31087
4akybxRTGHJZ1DXjLhJ1qu,gospel;gospel r&b,Kirk Franklin,64,artist,spotify:artist:4akybxRTGHJZ1DXjLhJ1qu,1426898
0YftE2ynFdKgdXdmNofUSg,"",Sirius Trema,29,artist,spotify:artist:0YftE2ynFdKgdXdmNofUSg,3501
3NKnbfzDRQuRoRvRIg6XdZ,"",Alfie Connor,0,artist,spotify:artist:3NKnbfzDRQuRoRvRIg6XdZ,1442
2aM5jpQ0WTcQDeHsil8Ihz,disco house;vocal house,Michael Gray,52,artist,spotify:artist:2aM5jpQ0WTcQDeHsil8Ihz,34048
7yVXoYjAE7rrkQ28aGBgUo,la pop,Malia Civetz,45,artist,spotify:artist:7yVXoYjAE7rrkQ28aGBgUo,11608
782wocBbKLROLTSPViayHH,broadway;hollywood;show tunes,Rachel Bay Jones,47,artist,spotify:artist:782wocBbKLROLTSPViayHH,31227
7eKtGS8Huzy0vi0KVmNfqE,"",Syon,47,artist,spotify:artist:7eKtGS8Huzy0vi0KVmNfqE,930
2bTm4w6dMoGgSV5Ifzqqvp,"",Jessica Ashley,18,artist,spotify:artist:2bTm4w6dMoGgSV5Ifzqqvp,668
1XplrA4Q9dPFcayYbJqX6K,"",nilu,48,artist,spotify:artist:1XplrA4Q9dPFcayYbJqX6K,17585
3zG7TRBTxeh4hD7Uudpqyl,gauze pop,Alison Valentine,0,artist,spotify:artist:3zG7TRBTxeh4hD7Uudpqyl,1527
3xtK8y5UQ3YFudzNct4tsw,chillwave;nu disco;shimmer pop,Body Language,30,artist,spotify:artist:3xtK8y5UQ3YFudzNct4tsw,23081
718COspgdWOnwOFpJHRZHS,contemporary country;country,Luke Combs,81,artist,spotify:artist:718COspgdWOnwOFpJHRZHS,7605223
5uUtgag4eH1FrlbGUz3XgT,"",Nyman,28,artist,spotify:artist:5uUtgag4eH1FrlbGUz3XgT,1121
4FCzCS0KEgb0rgySWINItO,bass house;deep groove house;disco house;edm;electro house;house;pop dance;progressive house,CID,57,artist,spotify:artist:4FCzCS0KEgb0rgySWINItO,96472
3v9wPA58IVrX2dg6AjSPgi,canadian pop;dance pop;electropop;pop;pop dance;tropical house,Virginia To Vegas,58,artist,spotify:artist:3v9wPA58IVrX2dg6AjSPgi,66176
5vFjoRvpx7vNLUlSls39Hi,"",Porsches,26,artist,spotify:artist:5vFjoRvpx7vNLUlSls39Hi,2909
5X4LWwbUFNzPkEas04uU82,canadian electronic;dance pop;edm;electro house;pop dance;pop edm;progressive electro house;slap house;tropical house,DVBBS,64,artist,spotify:artist:5X4LWwbUFNzPkEas04uU82,1015826
2wwZDwSBHaVaOI6cE2hfhf,chill pop;vapor soul,Yoste,45,artist,spotify:artist:2wwZDwSBHaVaOI6cE2hfhf,55415
2dgA16P7YoQQWR74DKZCiP,australian indie,All The Colours,14,artist,spotify:artist:2dgA16P7YoQQWR74DKZCiP,1670
0Qnx1MPnHYt3jJCYrRFVwX,alt z;dance pop;electropop;indie poptimism;pop;post-teen pop;viral pop,Greyson Chance,58,artist,spotify:artist:0Qnx1MPnHYt3jJCYrRFVwX,470352
60d24wfXkVzDSfLS6hyCjZ,dance pop;dutch edm;edm;electro house;pop;pop dance;progressive house;tropical house,Martin Garrix,77,artist,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,15671924
0QkB1Yg1W39hOcdBa2LEOI,vapor soul,Harry Shadow,25,artist,spotify:artist:0QkB1Yg1W39hOcdBa2LEOI,676
15qI5w4XJFLRMwOp2VrlD5,dance pop;electropop;europop;girl group;pop;pop dance;post-teen pop;uk pop,The Saturdays,53,artist,spotify:artist:15qI5w4XJFLRMwOp2VrlD5,735912
5fUbM1zPxRNlooyLpOB2j3,indie poptimism;norwegian pop,Kid Astray,25,artist,spotify:artist:5fUbM1zPxRNlooyLpOB2j3,22967
5nfow6tv4Dtm6K4WHzczBI,indie poptimism,Catey Shaw,39,artist,spotify:artist:5nfow6tv4Dtm6K4WHzczBI,21671
6zFYqv1mOsgBRQbae3JJ9e,classic rock;mellow gold;piano rock;rock;singer-songwriter;soft rock,Billy Joel,76,artist,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,4780611
7GwFGqiOevkYwy7I9BtDWT,"",Goodcat Kelevra,0,artist,spotify:artist:7GwFGqiOevkYwy7I9BtDWT,33
3FpTHH0pkdBxBdGvbVUo6f,pop edm,dreamr.,44,artist,spotify:artist:3FpTHH0pkdBxBdGvbVUo6f,6611
41MozSoPIsD1dJM0CLPjZF,k-pop;k-pop girl group,BLACKPINK,86,artist,spotify:artist:41MozSoPIsD1dJM0CLPjZF,35351065
1mFGfrveXbpolppPgO29Io,deep groove house;house;pop dance;uk dance,TCTS,54,artist,spotify:artist:1mFGfrveXbpolppPgO29Io,21384
6Lb0R07YeWznImNG9fUjUC,"",Ulrik Denizou Lund,15,artist,spotify:artist:6Lb0R07YeWznImNG9fUjUC,17
2CefeOM98Zx2FFrGXBgpms,"",MSTR ROGERS,25,artist,spotify:artist:2CefeOM98Zx2FFrGXBgpms,3303
5qRupOBfjmAEIZ1WLvlEhd,"",Hermanos Inglesos,22,artist,spotify:artist:5qRupOBfjmAEIZ1WLvlEhd,3838
3Oim8XBPbznAa8Jj8QzNc8,experimental pop;indie pop;indie surf,Cults,74,artist,spotify:artist:3Oim8XBPbznAa8Jj8QzNc8,519151
0ekbDNE2eOq8QiaXM34wer,acoustic pop;neo mellow;pop rock,Howie Day,54,artist,spotify:artist:0ekbDNE2eOq8QiaXM34wer,312704
2Xc9NBi6MXNg9CFy8zYRsM,"",Monique Lawz,33,artist,spotify:artist:2Xc9NBi6MXNg9CFy8zYRsM,612
6dLGrJfOwF5gdyI8Ga7b76,uk pop,DanDlion,35,artist,spotify:artist:6dLGrJfOwF5gdyI8Ga7b76,7233
59gd2vl3lXH52b0OcrOnne,"",JSY,24,artist,spotify:artist:59gd2vl3lXH52b0OcrOnne,277
3yDXIuIja6PVme8FBZ13E4,"",Monty Christo,0,artist,spotify:artist:3yDXIuIja6PVme8FBZ13E4,124
43cqV39f9FuMxg9EfU3iUT,"",JARDIN,20,artist,spotify:artist:43cqV39f9FuMxg9EfU3iUT,166
2aNIBy88702ekJ4R2Eo6W9,"",Amiel,23,artist,spotify:artist:2aNIBy88702ekJ4R2Eo6W9,1762
6TLwD7HPWuiOzvXEa3oCNe,alternative hip hop,Oliver Tree,82,artist,spotify:artist:6TLwD7HPWuiOzvXEa3oCNe,2043125
64CuUOOirKmdAYLQSfaOyr,chicago soul;classic soul;disco;funk;girl group;motown;post-disco;quiet storm;soul;southern soul;urban contemporary,The Emotions,62,artist,spotify:artist:64CuUOOirKmdAYLQSfaOyr,509423
5YkBrE0wF8cAlq3GCOw5Eu,indie pop;indie rock;indie surf;la indie;metropopolis,Best Coast,46,artist,spotify:artist:5YkBrE0wF8cAlq3GCOw5Eu,311520
2HmmA3GhP0xsbRUiDllJUn,deep groove house;dutch edm;electro house;future house;house,Pep & Rash,39,artist,spotify:artist:2HmmA3GhP0xsbRUiDllJUn,78138
1UmSNiqXtkwAXtzdejWypd,"",N.F.I,47,artist,spotify:artist:1UmSNiqXtkwAXtzdejWypd,1114
6BIBBG2t4XviEM2XfnNAUd,"",Falcon Punch,30,artist,spotify:artist:6BIBBG2t4XviEM2XfnNAUd,2768
6G1yTgvoYsuVb2Ja8cVVJ2,canadian contemporary r&b;canadian hip hop;toronto rap;trap soul,anders,51,artist,spotify:artist:6G1yTgvoYsuVb2Ja8cVVJ2,139929
5ypxebeHEIXjMtJb17uJlI,alternative rock;modern rock;rock,Jet,62,artist,spotify:artist:5ypxebeHEIXjMtJb17uJlI,521587
3xgMsxKjHOB6X5cIwUJY0A,"",Gavrielle,26,artist,spotify:artist:3xgMsxKjHOB6X5cIwUJY0A,475
3Bd1cgCjtCI32PYvDC3ynO,metropopolis;nottingham indie,London Grammar,65,artist,spotify:artist:3Bd1cgCjtCI32PYvDC3ynO,1397840
0Ui5985A6XPEQAIM5T0NfQ,"",I Am Harlequin,9,artist,spotify:artist:0Ui5985A6XPEQAIM5T0NfQ,1170
5gUcAuvyVHVgGfCPasvJ11,"",John Rinaldo,1,artist,spotify:artist:5gUcAuvyVHVgGfCPasvJ11,0
53YSn9tHwGJ6bq5P0gGoYo,dutch edm;dutch house;edm;electro house;house;pop dance;pop edm;progressive electro house;progressive house;tropical house,Firebeatz,56,artist,spotify:artist:53YSn9tHwGJ6bq5P0gGoYo,529856
21mKp7DqtSNHhCAU2ugvUw,chillwave;edm;ninja,ODESZA,70,artist,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,1429396
7KCdHGc5N4oYz2Ekg3CRdb,pop edm,Sam F,27,artist,spotify:artist:7KCdHGc5N4oYz2Ekg3CRdb,8152
0R9cuPJx5c5mhPICzW9DtA,"",SAXOKID,25,artist,spotify:artist:0R9cuPJx5c5mhPICzW9DtA,474
4R7ILGBgDWUiAT1kWNe90W,lithuanian pop,Beatrich,36,artist,spotify:artist:4R7ILGBgDWUiAT1kWNe90W,20090
3Awx7W4G4iuVxNGCvdkVIg,"",Revive Us,2,artist,spotify:artist:3Awx7W4G4iuVxNGCvdkVIg,239
6m8itYST9ADjBIYevXSb1r,dancefloor dnb;drum and bass;house;uk dance,Wilkinson,63,artist,spotify:artist:6m8itYST9ADjBIYevXSb1r,216379
0jM4IKp6YlTxq8tNDH9fX3,canadian electronic;progressive house,ATTLAS,47,artist,spotify:artist:0jM4IKp6YlTxq8tNDH9fX3,45479
1lc8mnyGrCLtPhCoWjRxjM,alternative dance;aussietronica;australian dance;edm;indie soul;nu disco,Flight Facilities,60,artist,spotify:artist:1lc8mnyGrCLtPhCoWjRxjM,424881
